signal_message_id,symbol,pair,update_id,reply_to_message_id,categories,severity,likely_real_outcome,likely_false_positive,target_hits_found,profit_percent_values,update_text,signal_text
6584,OP,USDT,6623,,possible_new_signal_or_setup,low,False,True,[],[],"Coin: #SEIUSDT

Direction: Long

Leverage: 5-10x

#SEI already broke out of the falling wedge pattern and is looking bullish.

Entry: 0.1970 - 0.1920$ (Buy partially)

Targets: 0.2020 - 0.2060 - 0.2100 - 0.2160 - 0.2270 - 0.2400$ (Short term)

Stoploss: 0.1880$","Coin: #OPUSDT

Direction: Long

Leverage: 5-10x

#OP already broke out of the ascending triangle and is looking bullish.

Entry: 0.5060 - 0.5000$ (Buy partially)

Targets: 0.5200 - 0.5320 - 0.5440 - 0.5560 - 0.5850 - 0.6210$ (Short term)

Stoploss: 0.4850$"
6584,OP,USDT,6625,,possible_new_signal_or_setup,low,False,True,[],[],"Coin: #XLMUSDT

Direction: Long

Leverage: 5-10x

#XLM has already broken out of the symmetrical triangle and is looking bullish.

Entry: $0.329 - $0.320 (Buy partially)

Targets: $0.336 - $0.344 - $0.352 - $0.360 - $0.380 - $0.395 - $0.410 (Short term)

Stoploss: $0.316","Coin: #OPUSDT

Direction: Long

Leverage: 5-10x

#OP already broke out of the ascending triangle and is looking bullish.

Entry: 0.5060 - 0.5000$ (Buy partially)

Targets: 0.5200 - 0.5320 - 0.5440 - 0.5560 - 0.5850 - 0.6210$ (Short term)

Stoploss: 0.4850$"
6584,OP,USDT,6634,6632.0,profit_booked,medium,True,False,[],[],"#DOTUSDT UPDATE:

#DOT is currently trading around $3.163. It pumped exactly after our update. Those who opened a long position according to our previous update are now in good profits. Enjoy the profits, guys!🔥","Coin: #OPUSDT

Direction: Long

Leverage: 5-10x

#OP already broke out of the ascending triangle and is looking bullish.

Entry: 0.5060 - 0.5000$ (Buy partially)

Targets: 0.5200 - 0.5320 - 0.5440 - 0.5560 - 0.5850 - 0.6210$ (Short term)

Stoploss: 0.4850$"
6584,OP,USDT,6636,,possible_new_signal_or_setup,low,False,True,[],[],"Coin: #ETHUSDT

Direction: Long

Leverage: 5-10x

#ETH already broke out of the symmetrical triangle and is looking bullish.

Entry: 4060 - 3960$ (Buy partially)

Targets: 4150 - 4250 - 4350 - 4450 - 4600 - 4800$ (Short term)

Stoploss: 3880$","Coin: #OPUSDT

Direction: Long

Leverage: 5-10x

#OP already broke out of the ascending triangle and is looking bullish.

Entry: 0.5060 - 0.5000$ (Buy partially)

Targets: 0.5200 - 0.5320 - 0.5440 - 0.5560 - 0.5850 - 0.6210$ (Short term)

Stoploss: 0.4850$"
6584,OP,USDT,6639,,possible_new_signal_or_setup,low,False,True,[],[],"Coin: #UNIUSDT

Direction: Long

Leverage: 5-10x

#UNI already broke out of the symmetrical triangle and is looking bullish.

Entry: 6.530 - 6.400$ (Buy partially)

Targets: 6.700 - 6.850 - 7.000 - 7.150 - 7.450 - 7.700 - 8.000$ (Short term)

Stop-loss: 6.250$","Coin: #OPUSDT

Direction: Long

Leverage: 5-10x

#OP already broke out of the ascending triangle and is looking bullish.

Entry: 0.5060 - 0.5000$ (Buy partially)

Targets: 0.5200 - 0.5320 - 0.5440 - 0.5560 - 0.5850 - 0.6210$ (Short term)

Stoploss: 0.4850$"
6584,OP,USDT,6646,,possible_new_signal_or_setup,low,False,True,[],[],"Coin: #BNBUSDT

Direction: Long

Leverage: 5-10x

#BNB has already broken out of the cup and handle pattern and is looking bullish.

Entry: 1165 - 1140$ (Buy partially)

Targets: 1185 - 1210 - 1235 - 1280$ (Short term)

Stoploss: 1130$","Coin: #OPUSDT

Direction: Long

Leverage: 5-10x

#OP already broke out of the ascending triangle and is looking bullish.

Entry: 0.5060 - 0.5000$ (Buy partially)

Targets: 0.5200 - 0.5320 - 0.5440 - 0.5560 - 0.5850 - 0.6210$ (Short term)

Stoploss: 0.4850$"
6584,OP,USDT,6649,,unclassified_related,low,False,False,[],[],"#BTCUSDT UPDATE:

#Bitcoin is currently trading around $107,300. Bitcoin exactly rejected from the top and is dumping. Now the possible scenarios are, according to the double top pattern, the price may move towards the lower starting point and has also already broken down the triangle, which is also a bearish sign. After the breakdown of the neckline, we may see more of a dump in Bitcoin. Keep an eye on it and stay tuned with us for further updates✔️","Coin: #OPUSDT

Direction: Long

Leverage: 5-10x

#OP already broke out of the ascending triangle and is looking bullish.

Entry: 0.5060 - 0.5000$ (Buy partially)

Targets: 0.5200 - 0.5320 - 0.5440 - 0.5560 - 0.5850 - 0.6210$ (Short term)

Stoploss: 0.4850$"
6584,OP,USDT,6651,,possible_new_signal_or_setup,low,False,True,[],[],"Coin: #RSRUSDT

Direction: Long

Leverage: 5-10x

#RSR has already broken out of the downtrend channel and is looking bullish.

Entry: $0.005570 - $0.005400 (Buy partially)

Targets: $0.0057 - $0.0058 - $0.0060 - $0.00615 - $0.00635 - $0.0066 (Short term)

Stoploss: $0.00520","Coin: #OPUSDT

Direction: Long

Leverage: 5-10x

#OP already broke out of the ascending triangle and is looking bullish.

Entry: 0.5060 - 0.5000$ (Buy partially)

Targets: 0.5200 - 0.5320 - 0.5440 - 0.5560 - 0.5850 - 0.6210$ (Short term)

Stoploss: 0.4850$"
6584,OP,USDT,6653,,possible_new_signal_or_setup,low,False,True,[],[],"Coin: #TWTUSDT

Direction: Long

Leverage: 5-10x

#TWT has already broken out of the falling wedge and is looking bullish.

Entry: $1.2730 - $1.2500 (Buy partially)

Targets: $1.30 - $1.33 - $1.36 - $1.39 - $1.45 - $1.50 (Short-term)

Stop-loss: $1.22","Coin: #OPUSDT

Direction: Long

Leverage: 5-10x

#OP already broke out of the ascending triangle and is looking bullish.

Entry: 0.5060 - 0.5000$ (Buy partially)

Targets: 0.5200 - 0.5320 - 0.5440 - 0.5560 - 0.5850 - 0.6210$ (Short term)

Stoploss: 0.4850$"
6584,OP,USDT,6658,,unclassified_related,low,False,False,[],[],"#BTCUSDT UPDATE:

#Bitcoin is currently trading around $102000. It has bounced exactly from the support and is also forming a double bottom pattern, which is a bullish pattern. Now, the possible scenarios are: if the pump continues from here and breaks the neckline of the pattern, which is near $104000 - $104500, then it can go towards $108000. Otherwise, if it drops from the neckline, it may dump towards the lower support zone again. Keep an eye on it and stay tuned with us for further updates✔️","Coin: #OPUSDT

Direction: Long

Leverage: 5-10x

#OP already broke out of the ascending triangle and is looking bullish.

Entry: 0.5060 - 0.5000$ (Buy partially)

Targets: 0.5200 - 0.5320 - 0.5440 - 0.5560 - 0.5850 - 0.6210$ (Short term)

Stoploss: 0.4850$"
6584,OP,USDT,6660,,possible_new_signal_or_setup,low,False,True,[],[],"Coin: #SHELLUSDT

Direction: Long

Leverage: 5-10x

#SHELL has already broken out of the Symmetrical Triangle and is looking Bullish.

Entry: $0.1205 - $0.1180 (Buy partially)

Targets: $0.1240 - $0.1270 - $0.1300 - $0.1330 - $0.1400 - $0.1500 (Short term)

Stop-loss: $0.1150","Coin: #OPUSDT

Direction: Long

Leverage: 5-10x

#OP already broke out of the ascending triangle and is looking bullish.

Entry: 0.5060 - 0.5000$ (Buy partially)

Targets: 0.5200 - 0.5320 - 0.5440 - 0.5560 - 0.5850 - 0.6210$ (Short term)

Stoploss: 0.4850$"
6584,OP,USDT,6662,,possible_new_signal_or_setup,low,False,True,[],[],"Coin: #LQTYUSDT

Direction: Long

Leverage: 5-10x

#LQTY has already broken out of the ascending triangle and is looking bullish.

Entry: $0.5480 - $0.5400 (Buy partially)

Targets: $0.5600 - $0.5750 - $0.5900 - $0.6050 - $0.6300 - $0.6600 (Short term)

Stop-loss: $0.5300","Coin: #OPUSDT

Direction: Long

Leverage: 5-10x

#OP already broke out of the ascending triangle and is looking bullish.

Entry: 0.5060 - 0.5000$ (Buy partially)

Targets: 0.5200 - 0.5320 - 0.5440 - 0.5560 - 0.5850 - 0.6210$ (Short term)

Stoploss: 0.4850$"
6584,OP,USDT,6666,,possible_new_signal_or_setup,low,False,True,[],[],"Coin: #IOTXUSDT

Direction: Long

Leverage: 5-10x

#IOTX has already broken out of the Cup and Handle pattern and is looking bullish.

Entry: $0.01150 - $0.01130 (Buy partially)

Targets: $0.01180 - $0.01210 - $0.01240 - $0.01270 - $0.01340 - $0.01400 (Short term)

Stop-loss: $0.01100","Coin: #OPUSDT

Direction: Long

Leverage: 5-10x

#OP already broke out of the ascending triangle and is looking bullish.

Entry: 0.5060 - 0.5000$ (Buy partially)

Targets: 0.5200 - 0.5320 - 0.5440 - 0.5560 - 0.5850 - 0.6210$ (Short term)

Stoploss: 0.4850$"
6584,OP,USDT,6668,,possible_new_signal_or_setup,low,False,True,[],[],"Coin: #HOOKUSDT

Direction: Long

Leverage: 5-10x

Entry: 0.06478 - 0.06200$(Buy partially)

Targets: 0.06800 - 0.07100 - 0.07400 - 0.07800$(Short term)

Stoploss: 0.06000$","Coin: #OPUSDT

Direction: Long

Leverage: 5-10x

#OP already broke out of the ascending triangle and is looking bullish.

Entry: 0.5060 - 0.5000$ (Buy partially)

Targets: 0.5200 - 0.5320 - 0.5440 - 0.5560 - 0.5850 - 0.6210$ (Short term)

Stoploss: 0.4850$"
6584,OP,USDT,6670,,possible_new_signal_or_setup,low,False,True,[],[],"Coin: #MANAUSDT

Direction: Long

Leverage: 5x

#MANA has already broken out of the resistance zone and falling wedge pattern and is looking bullish.

Entry: $0.2340 - $0.2250 (Buy partially)

Targets: $0.2400 - $0.2460 - $0.2520 - $0.2580 - $0.2750 - $0.2900 (Short-mid term)

Stop-loss: $0.2160","Coin: #OPUSDT

Direction: Long

Leverage: 5-10x

#OP already broke out of the ascending triangle and is looking bullish.

Entry: 0.5060 - 0.5000$ (Buy partially)

Targets: 0.5200 - 0.5320 - 0.5440 - 0.5560 - 0.5850 - 0.6210$ (Short term)

Stoploss: 0.4850$"
6584,OP,USDT,6674,,unclassified_related,low,False,False,[],[],"🔥Gem announcement🔥

Hey everyone,

We're about to drop a futures gem signal. Get your money ready and watch for our calls. This coin's gonna be a winner, with great short and mid-term gains. Stay tuned for the next update!","Coin: #OPUSDT

Direction: Long

Leverage: 5-10x

#OP already broke out of the ascending triangle and is looking bullish.

Entry: 0.5060 - 0.5000$ (Buy partially)

Targets: 0.5200 - 0.5320 - 0.5440 - 0.5560 - 0.5850 - 0.6210$ (Short term)

Stoploss: 0.4850$"
6584,OP,USDT,6675,,possible_new_signal_or_setup,low,False,True,[],[],"Coin: #XVGUSDT

Direction: Long📈

Breaking out of a Cup and handle pattern on hourly timeframe, which is a bullish pattern with a good bullish candle. So just buy it and hold it for good profits. This coin is in the bottom area, so we expect a massive pump.

Entry: 0.0081 - 0.0070$

Targets: 0.0086 - 0.0088 - 0.0092 - 0.0094$+

Stoploss: 0.0064$

Buy and hold🤑","Coin: #OPUSDT

Direction: Long

Leverage: 5-10x

#OP already broke out of the ascending triangle and is looking bullish.

Entry: 0.5060 - 0.5000$ (Buy partially)

Targets: 0.5200 - 0.5320 - 0.5440 - 0.5560 - 0.5850 - 0.6210$ (Short term)

Stoploss: 0.4850$"
6584,OP,USDT,6676,6664.0,unclassified_related,low,False,False,[],[],"#ETHUSDT UPDATE:

#Ethereum is currently trading around $3480. Ethereum pumped exactly after our update, and after breaking the neckline, ETH reached a high of $3650. Those who opened a long position according to our update are now in good profits. Now, the possible scenarios are that Ethereum is again taking support from the support level, so if it pumps and continues here, it can go towards $3800 - $3900. Otherwise, if the price breaks down the support, then we may see a dump in Ethereum. Keep an eye on it and stay tuned with us for further updates.✔️","Coin: #OPUSDT

Direction: Long

Leverage: 5-10x

#OP already broke out of the ascending triangle and is looking bullish.

Entry: 0.5060 - 0.5000$ (Buy partially)

Targets: 0.5200 - 0.5320 - 0.5440 - 0.5560 - 0.5850 - 0.6210$ (Short term)

Stoploss: 0.4850$"
6584,OP,USDT,6677,6658.0,unclassified_related,low,False,False,[],[],"#BTCUSDT UPDATE:

#Bitcoin is currently trading around $103,500. Bitcoin pumped exactly as predicted after our update and touched $107,500. Those who opened a long position according to our update have booked good profits. Now, stay tuned with us for further updates✔️","Coin: #OPUSDT

Direction: Long

Leverage: 5-10x

#OP already broke out of the ascending triangle and is looking bullish.

Entry: 0.5060 - 0.5000$ (Buy partially)

Targets: 0.5200 - 0.5320 - 0.5440 - 0.5560 - 0.5850 - 0.6210$ (Short term)

Stoploss: 0.4850$"
6584,OP,USDT,6679,,possible_new_signal_or_setup,low,False,True,[],[],"Coin: #AIXBTUSDT

Direction: Short

Leverage: 5-10x

#AIXBT has already broken down the symmetrical triangle and is looking bearish.

Entry: $0.06200 - $0.06400 (Enter partially)

Targets: $0.06050 - $0.05900 - $0.05750 - $0.05600 - $0.05300 - $0.05000 (Short term)

Stop-loss: $0.06600","Coin: #OPUSDT

Direction: Long

Leverage: 5-10x

#OP already broke out of the ascending triangle and is looking bullish.

Entry: 0.5060 - 0.5000$ (Buy partially)

Targets: 0.5200 - 0.5320 - 0.5440 - 0.5560 - 0.5850 - 0.6210$ (Short term)

Stoploss: 0.4850$"
6584,OP,USDT,6684,,possible_new_signal_or_setup,low,False,True,[],[],"Coin: #CATIUSDT

Direction: Short

Leverage: 5-10x

#CATI has already broken down the Inverse cup and handle pattern and is looking bearish.

Entry: $0.06010 - $0.06200 (Enter partially)

Targets: $0.05900 - $0.05780 - $0.05660 - $0.05550 - $0.05200 - $0.04900 - $0.04250 (Short-mid term)

Stop-loss: $0.06350","Coin: #OPUSDT

Direction: Long

Leverage: 5-10x

#OP already broke out of the ascending triangle and is looking bullish.

Entry: 0.5060 - 0.5000$ (Buy partially)

Targets: 0.5200 - 0.5320 - 0.5440 - 0.5560 - 0.5850 - 0.6210$ (Short term)

Stoploss: 0.4850$"
6584,OP,USDT,6686,,possible_new_signal_or_setup,low,False,True,[],[],"Coin: #ALTUSDT

Direction: Short

Leverage: 5-10x

#ALT has already broken down the bear flag pattern and is looking bearish.

Entry: $0.01550 - $0.01600 (Enter partially)

Targets: $0.01510 - $0.01480 - $0.01440 - $0.01400 - $0.01400 - $0.01340 - $0.01280 - $0.01200(Short-mid term)

Stop-loss: $0.01640","Coin: #OPUSDT

Direction: Long

Leverage: 5-10x

#OP already broke out of the ascending triangle and is looking bullish.

Entry: 0.5060 - 0.5000$ (Buy partially)

Targets: 0.5200 - 0.5320 - 0.5440 - 0.5560 - 0.5850 - 0.6210$ (Short term)

Stoploss: 0.4850$"
6584,OP,USDT,6689,,possible_new_signal_or_setup,low,False,True,[],[],"Coin: #TRUMPUSDT

Direction: Short

Leverage: 5-10x

#TRUMP has already broken down the Head and Shoulder pattern and is looking bearish.

Entry: $7.140 - $7.350 (Enter partially)

Targets: $6.950 - $6.800 - $6.650 - $6.500 - $6.250 - $6.000 (Short term)

Stop loss: $7.550","Coin: #OPUSDT

Direction: Long

Leverage: 5-10x

#OP already broke out of the ascending triangle and is looking bullish.

Entry: 0.5060 - 0.5000$ (Buy partially)

Targets: 0.5200 - 0.5320 - 0.5440 - 0.5560 - 0.5850 - 0.6210$ (Short term)

Stoploss: 0.4850$"
6584,OP,USDT,6695,6682.0,profit_booked | profit_percentage_only,medium,True,False,[],['60'],"#BTCUSDT UPDATE:

#Bitcoin is now currently trading around $94,100. Bitcoin is exactly dumping after breaking the support zone as per the previous update. Those who opened a short position according to our update are now in good profits. 60% profits booked with 10x Lev. Enjoy the profits, guys. Stay tuned with us for further updates.✔️","Coin: #OPUSDT

Direction: Long

Leverage: 5-10x

#OP already broke out of the ascending triangle and is looking bullish.

Entry: 0.5060 - 0.5000$ (Buy partially)

Targets: 0.5200 - 0.5320 - 0.5440 - 0.5560 - 0.5850 - 0.6210$ (Short term)

Stoploss: 0.4850$"
6584,OP,USDT,6699,6682.0,profit_booked | profit_percentage_only,medium,True,False,[],['180'],"#BTCUSDT UPDATE:

#Bitcoin is now currently trading around $84000. Bitcoin is exactly dumping after breaking the support zone as per the previous update. Those who opened a short position according to our update are now in good profits. 180% profits booked with 10x Lev. Enjoy the profits, guys. Stay tuned with us for further updates.✔️","Coin: #OPUSDT

Direction: Long

Leverage: 5-10x

#OP already broke out of the ascending triangle and is looking bullish.

Entry: 0.5060 - 0.5000$ (Buy partially)

Targets: 0.5200 - 0.5320 - 0.5440 - 0.5560 - 0.5850 - 0.6210$ (Short term)

Stoploss: 0.4850$"
6584,OP,USDT,6700,6683.0,profit_booked | profit_percentage_only,medium,True,False,[],[],"#ETHUSDT UPDATE:

#Ethereum is now trading around $2710. Ethereum is dumping exactly as predicted after breaking down the support zone, as per our previous update. Those who opened a short position according to our previous update are now in good profits, which is 170% with 10x leverage. Enjoy the profits, guys. Now, stay tuned with us for the next updates✔️","Coin: #OPUSDT

Direction: Long

Leverage: 5-10x

#OP already broke out of the ascending triangle and is looking bullish.

Entry: 0.5060 - 0.5000$ (Buy partially)

Targets: 0.5200 - 0.5320 - 0.5440 - 0.5560 - 0.5850 - 0.6210$ (Short term)

Stoploss: 0.4850$"
6584,OP,USDT,6702,,possible_new_signal_or_setup,low,False,True,[],[],"Coin: #XLMUSDT

Direction: Long

Leverage: 5-10x

#XLM has already broken out of the resistance zone and Cup and handle pattern and is looking bullish.

Entry: $0.255 - $0.252 (Buy partially)

Targets: $0.261 - $0.267 - $0.273 - $0.280 - $0.290 - $0.300 (Short-mid term)

Stop-loss: $0.248","Coin: #OPUSDT

Direction: Long

Leverage: 5-10x

#OP already broke out of the ascending triangle and is looking bullish.

Entry: 0.5060 - 0.5000$ (Buy partially)

Targets: 0.5200 - 0.5320 - 0.5440 - 0.5560 - 0.5850 - 0.6210$ (Short term)

Stoploss: 0.4850$"
6584,OP,USDT,6704,,possible_new_signal_or_setup,low,False,True,[],[],"Coin: #BTCUSDT

Direction: Long

Leverage: 5-10x

#BTC has already broken out of the Cup and Handle pattern and is looking bullish.

Entry: $88,600 - $87,800 (Buy partially)

Targets: $89,800 - $91,000 - $92,200 - $94,400 - $97,000 (Short term)

Stop-loss: $86,800","Coin: #OPUSDT

Direction: Long

Leverage: 5-10x

#OP already broke out of the ascending triangle and is looking bullish.

Entry: 0.5060 - 0.5000$ (Buy partially)

Targets: 0.5200 - 0.5320 - 0.5440 - 0.5560 - 0.5850 - 0.6210$ (Short term)

Stoploss: 0.4850$"
6584,OP,USDT,6706,,possible_new_signal_or_setup,low,False,True,[],[],"Coin: #SOLUSDT

Direction: Long

Leverage: 5-10x

#SOL has already broken out of the Falling Wedge pattern and is looking bullish.

Entry: 139 - 134$ (Buy partially)

Targets: 143 - 146 - 149 - 152 - 160$ (Short term)

Stop-loss: 130$","Coin: #OPUSDT

Direction: Long

Leverage: 5-10x

#OP already broke out of the ascending triangle and is looking bullish.

Entry: 0.5060 - 0.5000$ (Buy partially)

Targets: 0.5200 - 0.5320 - 0.5440 - 0.5560 - 0.5850 - 0.6210$ (Short term)

Stoploss: 0.4850$"
6584,OP,USDT,6708,,generic_risk_warning,low,False,True,[],[],"Those who don't want to take risks can exit their trade at breakeven, and those who are risk-takers can hold their position with a small quantity. Follow your risk management properly.","Coin: #OPUSDT

Direction: Long

Leverage: 5-10x

#OP already broke out of the ascending triangle and is looking bullish.

Entry: 0.5060 - 0.5000$ (Buy partially)

Targets: 0.5200 - 0.5320 - 0.5440 - 0.5560 - 0.5850 - 0.6210$ (Short term)

Stoploss: 0.4850$"
6590,SANTOS,USDT,6591,6590.0,generic_risk_warning,low,False,True,[],[],"Market is very volatile now. So use low leverage and low amount of your capital as per your Risk management . Don't wait for all Targets(even after first Target),  book profits Partially","Coin: #SANTOSUSDT

Direction: Short

Leverage: 5-10x

#SANTOS has already broken down the bear flag pattern and is looking bearish.

Entry: 1.348 - 1.400$ (Enter partially)

Targets: 1.300 - 1.260 - 1.220 - 1.180 - 1.100 - 1.000$ (Short term)

Stoploss: 1.450$"
6590,SANTOS,USDT,6593,6590.0,unclassified_related,low,False,False,[],[],Close this position at breakeven because the market looks volatile again.,"Coin: #SANTOSUSDT

Direction: Short

Leverage: 5-10x

#SANTOS has already broken down the bear flag pattern and is looking bearish.

Entry: 1.348 - 1.400$ (Enter partially)

Targets: 1.300 - 1.260 - 1.220 - 1.180 - 1.100 - 1.000$ (Short term)

Stoploss: 1.450$"
6614,GMX,USDT,6615,6614.0,generic_risk_warning,low,False,True,[],[],"Market is very volatile now. So use low leverage and low amount of your capital as per your Risk management . Don't wait for all Targets(even after first Target),  book profits Partially","Coin: #GMXUSDT

Direction: Long

Leverage: 5-10x

#GMX has already broken out of the symmetrical triangle and is looking bullish.

Entry: 10.580 - 10.400$ (Buy partially)

Targets: 10.800 - 11.100 - 11.400 - 11.700 - 12.400 - 12.900 - 13.500$ (Short-mid term)

Stoploss: 10.200$"
6614,GMX,USDT,6621,6614.0,unclassified_related,low,False,False,[],[],Close this position,"Coin: #GMXUSDT

Direction: Long

Leverage: 5-10x

#GMX has already broken out of the symmetrical triangle and is looking bullish.

Entry: 10.580 - 10.400$ (Buy partially)

Targets: 10.800 - 11.100 - 11.400 - 11.700 - 12.400 - 12.900 - 13.500$ (Short-mid term)

Stoploss: 10.200$"
6625,XLM,USDT,6626,6625.0,generic_risk_warning,low,False,True,[],[],"Market is very volatile now. So use low leverage and low amount of your capital as per your Risk management . Don't wait for all Targets(even after first Target),  book profits Partially","Coin: #XLMUSDT

Direction: Long

Leverage: 5-10x

#XLM has already broken out of the symmetrical triangle and is looking bullish.

Entry: $0.329 - $0.320 (Buy partially)

Targets: $0.336 - $0.344 - $0.352 - $0.360 - $0.380 - $0.395 - $0.410 (Short term)

Stoploss: $0.316"
6625,XLM,USDT,6702,,possible_new_signal_or_setup,low,False,True,[],[],"Coin: #XLMUSDT

Direction: Long

Leverage: 5-10x

#XLM has already broken out of the resistance zone and Cup and handle pattern and is looking bullish.

Entry: $0.255 - $0.252 (Buy partially)

Targets: $0.261 - $0.267 - $0.273 - $0.280 - $0.290 - $0.300 (Short-mid term)

Stop-loss: $0.248","Coin: #XLMUSDT

Direction: Long

Leverage: 5-10x

#XLM has already broken out of the symmetrical triangle and is looking bullish.

Entry: $0.329 - $0.320 (Buy partially)

Targets: $0.336 - $0.344 - $0.352 - $0.360 - $0.380 - $0.395 - $0.410 (Short term)

Stoploss: $0.316"
6646,BNB,USDT,6647,6646.0,generic_risk_warning,low,False,True,[],[],"Market is very volatile now. So use low leverage and low amount of your capital as per your Risk management . Don't wait for all Targets(even after first Target),  book profits Partially","Coin: #BNBUSDT

Direction: Long

Leverage: 5-10x

#BNB has already broken out of the cup and handle pattern and is looking bullish.

Entry: 1165 - 1140$ (Buy partially)

Targets: 1185 - 1210 - 1235 - 1280$ (Short term)

Stoploss: 1130$"
6651,RSR,USDT,6652,6651.0,unclassified_related,low,False,False,[],[],"The market is very volatile and unpredictable right now, so futures trading is also very risky. That's why this is only for risk-takers.","Coin: #RSRUSDT

Direction: Long

Leverage: 5-10x

#RSR has already broken out of the downtrend channel and is looking bullish.

Entry: $0.005570 - $0.005400 (Buy partially)

Targets: $0.0057 - $0.0058 - $0.0060 - $0.00615 - $0.00635 - $0.0066 (Short term)

Stoploss: $0.00520"
6653,TWT,USDT,6654,6653.0,unclassified_related,low,False,False,[],[],"The market is very volatile and unpredictable right now, so futures trading is also very risky. That's why this is only for risk-takers.","Coin: #TWTUSDT

Direction: Long

Leverage: 5-10x

#TWT has already broken out of the falling wedge and is looking bullish.

Entry: $1.2730 - $1.2500 (Buy partially)

Targets: $1.30 - $1.33 - $1.36 - $1.39 - $1.45 - $1.50 (Short-term)

Stop-loss: $1.22"
6660,SHELL,USDT,6661,6660.0,unclassified_related,low,False,False,[],[],"The market is very volatile and unpredictable right now, so futures trading is also very risky. That's why this is only for risk-takers.","Coin: #SHELLUSDT

Direction: Long

Leverage: 5-10x

#SHELL has already broken out of the Symmetrical Triangle and is looking Bullish.

Entry: $0.1205 - $0.1180 (Buy partially)

Targets: $0.1240 - $0.1270 - $0.1300 - $0.1330 - $0.1400 - $0.1500 (Short term)

Stop-loss: $0.1150"
6666,IOTX,USDT,6667,6666.0,unclassified_related,low,False,False,[],[],"The market is very volatile and unpredictable right now, so futures trading is also very risky. That's why this is only for risk-takers.","Coin: #IOTXUSDT

Direction: Long

Leverage: 5-10x

#IOTX has already broken out of the Cup and Handle pattern and is looking bullish.

Entry: $0.01150 - $0.01130 (Buy partially)

Targets: $0.01180 - $0.01210 - $0.01240 - $0.01270 - $0.01340 - $0.01400 (Short term)

Stop-loss: $0.01100"
6684,CATI,USDT,6685,6684.0,unclassified_related,low,False,False,[],[],"The market is very volatile and unpredictable right now, so futures trading is also very risky. That's why this is only for risk-takers.","Coin: #CATIUSDT

Direction: Short

Leverage: 5-10x

#CATI has already broken down the Inverse cup and handle pattern and is looking bearish.

Entry: $0.06010 - $0.06200 (Enter partially)

Targets: $0.05900 - $0.05780 - $0.05660 - $0.05550 - $0.05200 - $0.04900 - $0.04250 (Short-mid term)

Stop-loss: $0.06350"
6684,CATI,USDT,6691,6684.0,unclassified_related,low,False,False,[],[],Close this position; the market may reverse.,"Coin: #CATIUSDT

Direction: Short

Leverage: 5-10x

#CATI has already broken down the Inverse cup and handle pattern and is looking bearish.

Entry: $0.06010 - $0.06200 (Enter partially)

Targets: $0.05900 - $0.05780 - $0.05660 - $0.05550 - $0.05200 - $0.04900 - $0.04250 (Short-mid term)

Stop-loss: $0.06350"
6684,CATI,USDT,6751,,unclassified_related,low,False,False,[],[],"#CATIUSDT UPDATE:

#CATI is currently trading around $0.06180. It has already broken out of the triangle on the 4-hour timeframe, which is a bullish sign. So, according to the pattern, we could see short-term bullish momentum. Otherwise, if it dumps from here and closes inside the triangle again, the breakout will be considered a fakeout. Keep an eye on it and stay tuned with us for further updates.","Coin: #CATIUSDT

Direction: Short

Leverage: 5-10x

#CATI has already broken down the Inverse cup and handle pattern and is looking bearish.

Entry: $0.06010 - $0.06200 (Enter partially)

Targets: $0.05900 - $0.05780 - $0.05660 - $0.05550 - $0.05200 - $0.04900 - $0.04250 (Short-mid term)

Stop-loss: $0.06350"
6702,XLM,USDT,6703,6702.0,generic_risk_warning,low,False,True,[],[],"Market is very volatile now. So use low leverage and low amount of your capital as per your Risk management . Don't wait for all Targets(even after first Target),  book profits Partially","Coin: #XLMUSDT

Direction: Long

Leverage: 5-10x

#XLM has already broken out of the resistance zone and Cup and handle pattern and is looking bullish.

Entry: $0.255 - $0.252 (Buy partially)

Targets: $0.261 - $0.267 - $0.273 - $0.280 - $0.290 - $0.300 (Short-mid term)

Stop-loss: $0.248"
6713,ADA,USDT,6714,6713.0,generic_risk_warning,low,False,True,[],[],"Market is very volatile now. So use low leverage and low amount of your capital as per your Risk management . Don't wait for all Targets(even after first Target),  book profits Partially","Coin: #ADAUSDT

Direction: Long

Leverage: 5-10x

#ADA already broke out of the Symmetrical triangle and is looking Bullish.

Entry: $0.4340 - $0.4260 (Buy partially)

Targets: $0.4420 - $0.4520 - $0.4620 - $0.4800 - $0.5000 (Short term)

Stoploss: $0.4200"
6728,SSV,USDT,6729,6728.0,generic_risk_warning,low,False,True,[],[],"Market is very volatile now. So use low leverage and low amount of your capital as per your Risk management . Don't wait for all Targets(even after first Target),  book profits Partially","Coin: #SSVUSDT

Direction: Long

Leverage: 5-10x

#SSV already broke out of the Falling Wedge pattern and is looking bullish.

Entry: $3.840 - $3.600 (Buy partially)

Targets: $3.950 - $4.050 - $4.150 - $4.250 - $4.500 - $4.700 - $5.000 (Short term)

Stop-loss: $3.400"
